date,hour,month,day_of_week,week_num,receipt_number,sku,details,brand_name,product_category,size,quantity,subtotal,sales_tax,total,retail_price,has_discount
2026-03-11,17,3,Wednesday,11,471,10004823,I.N. Black Floral SL Dress Glitter / Size M,I.N. San Francisco,Dress,M,1.0,23.99,2.21908,26.20908,23.99,False
2026-03-11,17,3,Wednesday,11,470,10003144,Chista Beaded Handbag / Off White Light Blue / OS / abc,Chista,Accessories,,1.0,85.0,7.8625,92.8625,85.0,False
2026-03-11,17,3,Wednesday,11,470,10003313,Brown Suede Boots Size 11,Unknown,Shoes,11,1.0,84.99,7.86158,92.85158,84.99,False
2026-03-11,14,3,Wednesday,11,469,10004659,VintageGrn&PinkDress/SizeS,Unknown,Dress,S,1.0,65.0,6.0125,71.0125,65.0,False
2026-03-11,14,3,Wednesday,11,468,10003733,papaya/sweater/wht/m,Papaya,Sweater/Cardigan,M,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-11,14,3,Wednesday,11,467,10006343,Forever 21 Black Sheer Top / Size M,Forever 21,Top,M,1.0,35.99,3.32908,39.31908,35.99,False
2026-03-08,16,3,Sunday,10,466,10004898,UTKtshirt/SizeM,Unknown,Top,M,1.0,12.99,1.20158,14.19158,12.99,False
2026-03-08,15,3,Sunday,10,465,10003698,Foiled Mini Skirt/Size S,Unknown,Skirt,S,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-08,15,3,Sunday,10,465,10006252,Djer Kiss Kissing Fairies Compact 1920s,Djer Kiss,Top,,1.0,55.99,5.17908,61.16908,55.99,False
2026-03-08,15,3,Sunday,10,464,10005783,Anthropologie/PinkLaceTop/SizeS,Anthropologie,Other,S,1.0,16.99,1.57158,18.56158,16.99,True
2026-03-08,14,3,Sunday,10,463,10004372,Glam/GreySweater/SizeS/M,Glam,Sweater/Cardigan,S,1.0,19.99,1.84908,21.83908,19.99,False
2026-03-08,14,3,Sunday,10,463,10003711,Camel Thin Waistbelt,Unknown,Accessories,,1.0,5.99,0.55408,6.54408,5.99,False
2026-03-08,14,3,Sunday,10,462,10005890,Chico's White Silver Knit Sweater / Size 0,Chico's,Sweater/Cardigan,0,1.0,29.99,2.77408,32.76408,29.99,False
2026-03-08,14,3,Sunday,10,461,10005099,Deletta Green Ruffle Top / Size S,Deletta,Top,S,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-08,14,3,Sunday,10,461,10005150,Lily White/ Floral Top/ Brwn&Pnk/ Size S,Lily White,Top,S,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-08,14,3,Sunday,10,460,10006431,abercrombie and fitch black croptop/L,Abercrombie & Fitch,Top,L,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-08,14,3,Sunday,10,460,10002699,Bagatelle CollectionJacket / Green / M / 14.55,Bagatelle Collection,Jacket/Coat,,1.0,45.99,4.25408,50.24408,45.99,False
2026-03-08,13,3,Sunday,10,459,10003689,Coca Cola White Tee/Size M,Coca Cola,Top,M,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-08,13,3,Sunday,10,459,10006106,LaurenC/BlkShortSlveTop/SizeM,Lauren Conrad,Shorts,M,1.0,16.99,1.57158,18.56158,16.99,False
2026-03-08,12,3,Sunday,10,458,10004977,Boden Blue & White Skirt / Size 6,Boden,Skirt,6,1.0,39.99,3.69908,43.68908,39.99,False
2026-03-07,19,3,Saturday,10,457,10006051,IErelaxed/GrnPatternShirt/SizeM,Ie Relaxed,Top,M,1.0,32.99,3.05158,36.04158,32.99,True
2026-03-07,18,3,Saturday,10,456,10002409,JezebelCamisole / Orange / M / 13.1,Jezebel,Top,,1.0,24.99,2.31158,27.30158,24.99,True
2026-03-07,18,3,Saturday,10,455,10004829,Def Leopard Tiger One Shoulder Crop Top / Size S,Def Leopard,Top,S,1.0,10.99,1.01658,12.00658,10.99,False
2026-03-07,18,3,Saturday,10,455,10005928,Tahari Black SS Top w Pink Flowers / Size S,Tahari,Top,S,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-07,17,3,Saturday,10,454,10005559,Blue Knit LS Cardigan / Size M,Unknown,Sweater/Cardigan,M,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-07,17,3,Saturday,10,454,10002219,Banana RepublicTank Top_Ec / Blue / S / 12.15,Banana Republic,Top,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-07,17,3,Saturday,10,454,10003411,J Crew Top White Size 6,J Crew,Top,6,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-07,16,3,Saturday,10,453,10005379,unknown/skt set/teal org/ s,Unknown,Set,S,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-07,16,3,Saturday,10,453,10006296,Persaman Red & Black Skirt 10,Persaman,Skirt,,1.0,35.99,3.32908,39.31908,35.99,False
2026-03-07,16,3,Saturday,10,453,10003621,banana republic/jumper/blk/2p,Banana Republic,Other,,1.0,27.99,2.58908,30.57908,27.99,False
2026-03-07,16,3,Saturday,10,453,10003979,Kokin Black Tulle Hat,Kokin,Accessories,,1.0,55.99,5.17908,61.16908,55.99,False
2026-03-07,16,3,Saturday,10,452,10003883,JB Dillon Cream Cowgirl Boots / Size 9,JB Dillon,Shoes,9,1.0,69.99,6.47408,76.46408,69.99,False
2026-03-07,16,3,Saturday,10,452,10004786,D & Y Multicolor Hat,D & Y,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-07,15,3,Saturday,10,451,10004780,Windsor Green Crop Top / Size M,Windsor,Top,M,1.0,12.99,1.20158,14.19158,15.99,False
2026-03-07,15,3,Saturday,10,451,10003800,Paper Crane Green White Crop Top / Size M,Paper Crane,Top,M,1.0,19.99,1.84908,21.83908,19.99,False
2026-03-07,15,3,Saturday,10,451,10005171,AmericanEagle/ Ruche Crop/ Multicolor/ Size S,American Eagle Outfitters,Other,S,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-07,15,3,Saturday,10,450,10004391,FYEO/BlkChainMiniBag,For Your Ease Only Inc,Accessories,,1.0,9.99,0.92408,10.91408,9.99,False
2026-03-07,15,3,Saturday,10,449,10003685,Princess Polly Blk Leather Pant/Size 4,Princess Polly,Jeans/Pants,4,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-07,15,3,Saturday,10,449,10004858,AltarXdS/LightBrwnSkirt/SizeXS,Altar'd State,Skirt,XS,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-07,14,3,Saturday,10,448,10005774,ByTogether/Blk&WhiSkirt/SizeS,By Together,Skirt,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-07,14,3,Saturday,10,447,10005365,Belissima Hat Brown w Flowers,,Top,,1.0,28.99,2.68158,31.67158,28.99,False
2026-03-07,14,3,Saturday,10,446,10006372,Red Beaded Purse,Unknown,Accessories,,1.0,25.0,2.3125,27.3125,25.0,False
2026-03-07,14,3,Saturday,10,445,10006219,textured white brallette top/small,Zara,Top,,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-07,14,3,Saturday,10,445,10004501,Akira Tan Banded Skirt/Size S,Akira,Skirt,S,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-07,14,3,Saturday,10,445,10004534,Black Jean Mini Dress with Metal Button / Size M,,Dress,M,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-07,14,3,Saturday,10,445,10005728,Silver Metal Skull Ring Purse,Unknown,Accessories,,1.0,75.0,6.9375,81.9375,75.0,False
2026-03-07,13,3,Saturday,10,444,10006383,Brown Fringe Belt,Unknown,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-07,13,3,Saturday,10,443,10005821,Altar'd State Blue Dress/Size S,Altar'd State,Dress,S,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-07,13,3,Saturday,10,442,10004488,Coach/PinkStitchedSoho,Coach,Other,,1.0,245.0,22.6625,267.6625,245.0,False
2026-03-07,13,3,Saturday,10,441,10005396,coutgo/shoes/blk/6.5,Coutgo,Shoes,6.5,1.0,35.99,3.32908,39.31908,35.99,False
2026-03-07,13,3,Saturday,10,441,10006261,Lisa Says Gah Strawberry Sweater Blue/Size M/L,Lisa Says Gah,Sweater/Cardigan,M,1.0,28.99,2.68158,31.67158,28.99,False
2026-03-07,12,3,Saturday,10,440,10006422,Black belt with silver,,Accessories,,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-07,12,3,Saturday,10,440,10006395,Vanzetti Brown Suede Studded Belt,Vanzetti,Accessories,,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-07,12,3,Saturday,10,440,10003738,blue blush/blouse/floral/m,Blue Blush,Top,M,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-06,20,3,Friday,10,439,10002543,JO COBodysuit_An / Purple / M / 13.77,Jo Co,Top,,1.0,10.99,1.01658,12.00658,10.99,False
2026-03-06,20,3,Friday,10,438,10006205,green texture design tanktop/medium,Paper Crane,Top,,1.0,19.99,1.84908,21.83908,19.99,False
2026-03-06,20,3,Friday,10,437,10004227,New York & Co Black White Sheer Shawl / Size L,New York X Company,Other,L,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-06,20,3,Friday,10,437,10006328,Frye Wood Heels / Size 7.5,Frye,Top,7.5,1.0,75.99,7.02908,83.01908,75.99,False
2026-03-06,19,3,Friday,10,436,10005666,Hunt Club Beige / Size 10,Hunt Club,Other,10,1.0,12.99,1.20158,14.19158,12.99,True
2026-03-06,19,3,Friday,10,435,10006267,Anthropologie Black Balloon Pants/ Size M,Anthropologie,Jeans/Pants,M,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-06,18,3,Friday,10,434,10005380,unknown/dress/org flw/m,Unknown,Dress,M,1.0,39.99,3.69908,43.68908,39.99,False
2026-03-06,18,3,Friday,10,433,10006357,AbercmxFitch/BrwnBowTop/SizeM,Abercrombie & Fitch,Other,M,1.0,21.99,2.03408,24.02408,21.99,False
2026-03-06,18,3,Friday,10,432,10006370,Brass Metal Belt with Blue,Unknown,Top,,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-06,18,3,Friday,10,431,10005278,Cider Black LS Tie Front / Size S,Cider,Top,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-06,16,3,Friday,10,430,10005919,Persaman Blue & Yellow Skirt / Size 8,Persaman,Skirt,8,1.0,35.99,3.32908,39.31908,35.99,False
2026-03-06,16,3,Friday,10,429,10006324,Affinites AT Wrap LS Top / Size S,Affinites Armand Thiery,Top,S,1.0,34.99,3.23658,38.22658,34.99,False
2026-03-06,16,3,Friday,10,428,10006207,black with floral design tanktop/medium,Unknown,Top,,1.0,12.99,1.20158,14.19158,12.99,False
2026-03-06,15,3,Friday,10,427,10005506,Earl Jean Jean Jacket / Size S,Earl Jean,Jeans/Pants,S,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-06,15,3,Friday,10,426,10004327,DraperJames/LightPinkDress/SizeXS,Draper James,Dress,XS,1.0,42.99,3.97658,46.96658,42.99,False
2026-03-06,14,3,Friday,10,425,10006148,VintageSarahCovNecklace,Sarah Coventry,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-06,14,3,Friday,10,425,10005757,CharlotteR/GreyBttnDwnShirt/SizeL,Charlotte Russe,Top,L,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-06,14,3,Friday,10,425,10005101,Ceres Green Ruffle Tie Around SS Blouse / Size M,Ceres,Top,M,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-06,14,3,Friday,10,425,10004364,Black Cardigan/ Size M,Unknown,Sweater/Cardigan,M,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-06,14,3,Friday,10,424,10005301,TheLimited/OffWhiShirt/SizeM,The Limited,Top,M,1.0,12.99,1.20158,14.19158,12.99,False
2026-03-06,13,3,Friday,10,423,10005051,VINTAGE Stradivarius Leather Purse,Stradivarius,Accessories,,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-06,13,3,Friday,10,422,10005910,Desigual Green Skirt w Buckle / Size 38,Desigual,Skirt,38,1.0,59.99,5.54908,65.53908,59.99,False
2026-03-06,13,3,Friday,10,421,10006320,Unknown Knit Vest w Flowers/ Size M,Unknown,Sweater/Cardigan,M,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-06,13,3,Friday,10,420,10006325,Mele e Pere,,Other,,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-06,13,3,Friday,10,419,10006249,VINTAGE Revlon Gold Compact 1960s,Revlon,Other,,1.0,20.0,1.85,21.85,20.0,False
2026-03-06,13,3,Friday,10,418,10005362,swing/corset/pnk/42,Swing,Set,42,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-06,13,3,Friday,10,418,10005771,JJxs/WhiLayeredBlouse/SizeL,JJXs Fairyland,Top,L,1.0,14.99,1.38658,16.37658,14.99,False
2026-03-06,13,3,Friday,10,418,10005430,Just Polly/ Swirl Tee/ Multicolor/ Size XL,Just Polly,Top,XL,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-06,13,3,Friday,10,418,10006291,Lush Hot Pink Halter Dress / Size M,Lush,Dress,M,1.0,21.99,2.03408,24.02408,21.99,False
2026-03-06,12,3,Friday,10,417,10001106,Led Zeppelin Tee / Blue / M / 6.57,Led Zeppelin,Top,,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-06,12,3,Friday,10,417,10006317,UT Shorts Orange/ Size L,Champion,Shorts,L,1.0,12.99,1.20158,14.19158,12.99,False
2026-03-06,12,3,Friday,10,417,10005817,macaron/dressshrt/denim grn/S,Macaron,Dress,S,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-06,12,3,Friday,10,417,10006259,No Boundaries Green Flower Cardigan/ Size M,No Boundaries,Sweater/Cardigan,M,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-06,12,3,Friday,10,416,10003769,Jessica M Black Skirt VINTAGE / Size 5,Jessica McClintock,Skirt,5,1.0,59.99,5.54908,65.53908,59.99,False
2026-03-06,12,3,Friday,10,416,10006151,BrassBracelettrio,Unknown,Top,,1.0,12.99,1.20158,14.19158,12.99,False
2026-03-06,12,3,Friday,10,415,10004740,Nick&Mo Prp&Blk Square Coat/Size XL,Nick X Mo,Jacket/Coat,XL,1.0,39.99,3.69908,43.68908,39.99,False
2026-03-05,16,3,Thursday,10,414,10005849,Venezia Brown Tank / Size 14,Venezia Jeans,Top,14,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-05,15,3,Thursday,10,413,10004637,Zara Green Longsleeve Dress NWT / Size XS,Zara NWT,Dress,XS,1.0,31.99,2.95908,34.94908,31.99,False
2026-03-05,15,3,Thursday,10,413,10005415,LiuJo/PurpKnitDress/SizeS,Liu Jo,Dress,S,1.0,45.99,4.25408,50.24408,45.99,False
2026-03-05,15,3,Thursday,10,413,10005262,Miss Sixty Tube Top Black Green Velvet / Size S,Miss Sixty,Top,S,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-05,15,3,Thursday,10,413,10005184,MissSelfridge/ Velvet Wrap Top/ Pnk/ Size S,Miss Selfridge,Top,S,1.0,28.99,2.68158,31.67158,28.99,False
2026-03-05,15,3,Thursday,10,412,10005541,Forever 21 Blue Satin Skirt / Size S,Forever 21,Skirt,S,1.0,21.99,2.03408,24.02408,21.99,False
2026-03-05,15,3,Thursday,10,412,10005535,Black Jean Strapless Denim Dress / Size XS,Unknown,Dress,XS,1.0,34.99,3.23658,38.22658,34.99,False
2026-03-05,14,3,Thursday,10,411,10005481,unknown/hat/brgndy,Unknown,Accessories,,1.0,10.99,1.01658,12.00658,10.99,False
2026-03-05,14,3,Thursday,10,410,10003421,Unknown White Slip Dress Size S,Unknown,Dress,S,1.0,17.99,1.66408,19.65408,17.99,False
2026-03-04,19,3,Wednesday,10,409,10004085,Mountain Graphic Tshirt / Size S,,Top,S,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-04,19,3,Wednesday,10,408,10005484,sonoma/hat/blk,Sonoma,Accessories,,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-04,18,3,Wednesday,10,407,10005175,M&M/Strplss Dress/ Grn&Blk/ Size XL,M&M,Dress,XL,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-04,18,3,Wednesday,10,406,10004832,Neon Yellow See-through tshirt / Size L,Unknown,Top,L,1.0,13.99,1.29408,15.28408,13.99,False
2026-03-04,18,3,Wednesday,10,406,10002875,JO COBodysuit_An / Black / S / 15.43,Jo Co,Top,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-04,17,3,Wednesday,10,405,10006253,Wire Purse,Unknown,Accessories,,1.0,55.0,5.0875,60.0875,55.0,False
2026-03-04,15,3,Wednesday,10,404,10004059,Frankie&Johnny Mhgny Purse,Frankie X Johnny,Accessories,,1.0,23.99,2.21908,26.20908,23.99,False
2026-03-04,15,3,Wednesday,10,404,10003129,CoachPurse_Cx / White & Black / OSFA / abc,Coach,Accessories,,1.0,125.0,11.5625,136.5625,125.0,False
2026-03-04,15,3,Wednesday,10,403,10005687,Otto Baseball Hat,Otto,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-04,15,3,Wednesday,10,402,10003712,Twine Braided Belt,Unknown,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-04,15,3,Wednesday,10,401,10003933,Apt 9 Brown Cami / Size L,Apt 9 Essentials,Top,L,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-04,15,3,Wednesday,10,401,10005871,Kimchi Blue Floral Halter Dress / Size S,Kimchi Blue,Dress,S,1.0,21.99,2.03408,24.02408,21.99,False
2026-03-04,15,3,Wednesday,10,400,10005019,The Limited Dark Gray Dot Blazer / Size XS,The Limited,Jacket/Coat,XS,1.0,29.99,2.77408,32.76408,29.99,False
2026-03-04,15,3,Wednesday,10,400,10005103,Daisy Fuentes Brown Buckle Capri / Size 8,Daisy Fuentes,Other,8,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-04,15,3,Wednesday,10,399,10005247,Unknown Red Top/ Size S,Unknown,Top,S,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-04,15,3,Wednesday,10,399,10003595,TheSak/Grn&BlueBag,The Sak,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-04,15,3,Wednesday,10,398,10003513,Coldwater Creek Pants Orange Size 6,Coldwater Creek,Jeans/Pants,6,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-04,13,3,Wednesday,10,397,10005854,VINTAGE Coach Legacy Tote,Coach,Accessories,,1.0,145.99,13.50408,159.49408,145.99,False
2026-03-04,12,3,Wednesday,10,396,10003312,Hooters Tank / Black & Orange / S / abc,Hooters,Top,,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-01,17,3,Sunday,9,395,10003672,delicates/nght gwn/pink/s,Delicates,Other,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-01,17,3,Sunday,9,395,10004869,VanillaStar/BlackMiniSkirt/Size25,Vanilla Star,Skirt,25,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-01,17,3,Sunday,9,395,10005953,Guess Jeans Green Tank / Size S,Guess Jeans,Jeans/Pants,S,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-01,17,3,Sunday,9,395,10003474,Adonna Slip Dress Black Size S,Adonna,Dress,S,1.0,16.99,1.57158,18.56158,16.99,False
2026-03-01,17,3,Sunday,9,394,10005908,Haeof Black Long Skirt / Size S,Haeof,Skirt,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-01,17,3,Sunday,9,394,10004173,Vintage Graphic Tunic/Black/Size M,Miss Sixty,Other,M,1.0,130.0,12.025,142.025,130.0,False
2026-03-01,17,3,Sunday,9,393,10002351,EtceteraVest_Wa / Black X White / 8 / 12.81,Etcetera,Top,,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-01,17,3,Sunday,9,392,10003704,Braided Leather Belt,Unknown,Accessories,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-01,17,3,Sunday,9,392,10004411,Ariat/MulticolBelt/SizeM,Ariat,Accessories,M,1.0,9.99,0.92408,10.91408,9.99,False
2026-03-01,17,3,Sunday,9,392,10004908,Scully/Blk&BlueFringeJacket/SizeS,Scully,Jacket/Coat,S,1.0,125.0,11.5625,136.5625,125.0,False
2026-03-01,16,3,Sunday,9,391,10004066,BR Orange Belt/Size M,Banana Republic,Accessories,M,1.0,12.99,1.20158,14.19158,12.99,False
2026-03-01,16,3,Sunday,9,390,10005194,BlankNYC Tan Suede Zip Up Jacket,Blank NYC,Jacket/Coat,,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-01,16,3,Sunday,9,389,10004808,Colleen L Brown Long Pleather Coat / Size XXXL,Colleen Lopez,Jacket/Coat,XXXL,1.0,32.99,3.05158,36.04158,32.99,False
2026-03-01,16,3,Sunday,9,389,10004564,Dark Brown Waist Belt Silver Circle Lock,,Accessories,,1.0,13.5,1.24875,14.74875,13.5,False
2026-03-01,16,3,Sunday,9,388,10005740,Desigual Blue Multicolor Coat / Size 40,Desigual,Jacket/Coat,40,1.0,175.0,16.1875,191.1875,175.0,False
2026-03-01,15,3,Sunday,9,387,10005857,vintage coach/purse/green,Coach,Accessories,,1.0,25.99,2.40408,28.39408,25.99,False
2026-03-01,15,3,Sunday,9,386,10006231,black long jacket,Desigual,Jacket/Coat,,1.0,150.0,13.875,163.875,150.0,False
2026-03-01,15,3,Sunday,9,386,10006010,Chicos/BluePatternCard/Size3,Chico's,Other,3,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-01,15,3,Sunday,9,385,10003650,CoachMiniEdiewStudsBlack,Coach,Other,,1.0,250.0,23.125,273.125,250.0,False
2026-03-01,15,3,Sunday,9,385,10005178,CharlotteRusse/ Halter Top/ Prple&Gry/ Size S,Charlotte Russe,Top,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-01,15,3,Sunday,9,385,10004958,Tezenis Blue Brown Lace Pattern Tank / Size S,Tezenis,Top,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-01,13,3,Sunday,9,384,10005166,Forever21/ Aztec Skirt/ Blk&Pnk/ Size S,Forever21,Skirt,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-01,13,3,Sunday,9,384,10004672,windsor/bodysuit/blk/m,Windsor,Top,M,1.0,18.99,1.75658,20.74658,18.99,False
2026-03-01,12,3,Sunday,9,383,10005044,WHBM/ Slvlss Trtlnck/ Bl&Blk/ Size S,White House Black Market,Top,S,1.0,16.99,1.57158,18.56158,16.99,False
2026-03-01,12,3,Sunday,9,383,10006102,NineWest/PnkTieDress/SizeS,Nine West,Dress,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-03-01,12,3,Sunday,9,382,10002499,ExpressTank Top_Ju / Black / S / 13.55,Express,Top,,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-01,12,3,Sunday,9,381,10005039,White Jean Mini w/ Metal Button/ Size L,Unknown,Jeans/Pants,L,1.0,18.99,1.75658,20.74658,18.99,True
2026-03-01,12,3,Sunday,9,381,10005437,BKE Boutique/ Knit Shawl/ Wht/ Size M,BKE Boutique,Sweater/Cardigan,M,1.0,22.99,2.12658,25.11658,22.99,True
2026-03-01,12,3,Sunday,9,380,10004799,JouJou Brown Pleather Jacket / Size M,JouJou,Jacket/Coat,M,1.0,35.99,3.32908,39.31908,35.99,False
2026-03-01,12,3,Sunday,9,379,10005907,FP Beach Black Mini Skirt / Size M,FP Beach,Skirt,M,1.0,15.99,1.47908,17.46908,15.99,False
2026-03-01,12,3,Sunday,9,379,10005858,unknown/belt/dark leather,Unknown,Accessories,,1.0,14.99,1.38658,16.37658,14.99,False
2026-03-01,12,3,Sunday,9,378,10005049,WHBM/ Polka Top/ Bl&Blk/ Size M,White House Black Market,Top,M,1.0,24.99,2.31158,27.30158,24.99,False
2026-03-01,11,3,Sunday,9,377,10006099,LiseC/BluelaceCami/SizeXS,Lise Charmel,Top,XS,1.0,21.99,2.03408,24.02408,21.99,False
2026-02-28,19,2,Saturday,9,376,10004578,Cece Pink Ruffle Blouse / Size XS,Cece,Top,XS,1.0,30.99,2.86658,33.85658,30.99,False
2026-02-28,19,2,Saturday,9,375,10003717,Wrap Around Tan Skirt/Size M,Unknown,Skirt,M,1.0,25.99,2.40408,28.39408,25.99,False
2026-02-28,19,2,Saturday,9,374,10005856,croftandbarrow/purse/multicolor,Croft X Barrow,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-02-28,17,2,Saturday,9,373,10004413,BlkFauxLeatherBelt,Unknown,Accessories,,1.0,9.99,0.92408,10.91408,9.99,False
2026-02-28,17,2,Saturday,9,372,10002697,Love TreeJacket_St / Green / S / 14.54,Love Tree,Jacket/Coat,,1.0,25.99,2.40408,28.39408,25.99,False
2026-02-28,17,2,Saturday,9,372,10005018,Cable Gauge Tan SL Embroider / Size S,Cable X Gauge,Other,S,1.0,18.99,1.75658,20.74658,18.99,False
2026-02-28,17,2,Saturday,9,372,10005123,Hollister Camo Pants / Size 29,Hollister,Jeans/Pants,29,1.0,18.99,1.75658,20.74658,18.99,False
2026-02-28,17,2,Saturday,9,372,10003806,Domain Blue Jeans / Size 5,Domaine,Jeans/Pants,5,1.0,21.99,2.03408,24.02408,21.99,False
2026-02-28,17,2,Saturday,9,371,10005709,Christopher & Banks Beige Tank / Size L,Christopher & Banks,Top,L,1.0,10.99,1.01658,12.00658,10.99,False
2026-02-28,17,2,Saturday,9,370,10006131,VintageWhiPant/SizeS,Unknown,Jeans/Pants,S,1.0,32.99,3.05158,36.04158,32.99,False
2026-02-28,17,2,Saturday,9,369,10006047,CalvinK/PinkTop/SizeXL,Calvin Klein,Other,XL,1.0,18.99,1.75658,20.74658,18.99,False
2026-02-28,17,2,Saturday,9,369,10005234,JM Collection Green Shirt/Size 2X,JM Collection,Top,2,1.0,25.99,2.40408,28.39408,25.99,False
2026-02-28,17,2,Saturday,9,368,10005407,Coach/Tan&BlkFlat/Size7,Coach,Shoes,7,1.0,28.99,2.68158,31.67158,28.99,True
2026-02-28,17,2,Saturday,9,367,10005557,Pashina Green Silk Scarf,Pashmina,Accessories,,1.0,19.99,1.84908,21.83908,19.99,False
2026-02-28,17,2,Saturday,9,366,10005815,LCW/dess/denim/XL,LCW jeans,Jeans/Pants,XL,1.0,32.99,3.05158,36.04158,32.99,False
2026-02-28,16,2,Saturday,9,365,10005904,V Cristina Embroidered Jeans / Size 8,V Cristina,Jeans/Pants,8,1.0,32.99,3.05158,36.04158,32.99,False
2026-02-28,16,2,Saturday,9,364,10005125,Axes Brown Pleated Plaid Skirt / Size M,Axes,Skirt,M,1.0,32.99,3.05158,36.04158,32.99,True
2026-02-28,15,2,Saturday,9,363,10004383,Zara/Pink&WhDress/SizeM,Zara,Dress,M,1.0,28.99,2.68158,31.67158,28.99,False
2026-02-28,15,2,Saturday,9,363,10006055,Mable/BrntOrangeTop/SizeS,Mable,Other,S,1.0,22.99,2.12658,25.11658,22.99,False
2026-02-28,15,2,Saturday,9,362,10005408,FrancoS/BllLoafer/Size9,Franco Sarto,Shoes,9,1.0,21.99,2.03408,24.02408,21.99,True
2026-02-28,15,2,Saturday,9,361,10005393,rue21/b tank/red/m,Rue 21,Top,M,1.0,24.99,2.31158,27.30158,24.99,False
2026-02-28,15,2,Saturday,9,360,10005811,unknown/belt/pnk&brwn,Unknown,Accessories,,1.0,18.99,1.75658,20.74658,18.99,False
2026-02-28,14,2,Saturday,9,359,10004554,Dooney & B Small Navy Blue Wristlet Tan Strap,Dooney & Burke,Other,,1.0,45.0,4.1625,49.1625,45.0,False
2026-02-28,14,2,Saturday,9,358,10004543,Purple Flowers Bustier White Mesh / Size XXL,,Other,XXL,1.0,28.99,2.68158,31.67158,28.99,False
