sku,closing_inventory,revenue,inventory_cost,size,product_name,brand_name,product_category
10004564,0,13.5,0.0,,Dark Brown Waist Belt Silver Circle Lock,,Accessories
10006467,1,0.0,0.0,L,Dark Gray TN Vols Tshirt,Unknown,Top
10008372,1,0.0,10.99,M,Darling floral jean jacket,Darling,Jeans/Pants
10005878,0,31.99,0.0,M,Das Beste Pink Sweater,Das Beste aus Wolle,Sweater/Cardigan
10003696,1,0.0,0.0,M,Dash Blk Jeggings,Dash,Other
10003041,1,0.0,0.0,,Dave & JohnnyDress_Dy,Dave & Johnny,Dress
10007523,1,0.0,0.0,XL,David Bowie Black T-Shirt,,Top
10000881,1,0.0,0.0,,David BowieTee Shirt_To,David Bowie,Top
10007414,0,15.99,0.0,,David&Young BeadedBeachHat,David & Young,Accessories
10008664,1,0.0,4.0,,DavidLove Green Lace Coverall,,Other
10005748,0,18.99,0.0,S,Daytrip Red Lace Tshirt,Daytrip,Top
10004999,1,0.0,0.0,L,Dazy Blue Sheer LS,Dazy,Top
10005188,0,12.99,0.0,L,Dazy Blue Sheer LS W Tie Front,Dazy,Top
10006402,1,0.0,0.0,L,Dazy CrmCroppedPolo,Dazy,Other
10004839,0,21.99,0.0,M,De Mi Loov Cherry Tank,De Mi Loov,Top
10007837,1,0.0,3.3,,Decorative Necklace,,Accessories
10006746,1,0.0,0.0,,Deep Red Fuzzy Hat,Unknown,Accessories
10005513,1,0.0,0.0,XL,Deep Self NWT Green Dress,Deep Self,Dress
10004829,0,10.99,0.0,S,Def Leopard Tiger One Shoulder Crop Top,Def Leopard,Top
10005099,0,24.99,0.0,S,Deletta Green Ruffle Top,Deletta,Top
10004333,1,0.0,0.0,,Deletta Lace Green Top,Deletta,Top
10007010,1,0.0,0.0,M,Delia's Red Floral Strapless Romper,Deliaxs,Romper/Jumpsuit
10005832,0,32.99,0.0,M,Delias Blue and Floral Dress,Delias,Dress
10003930,0,30.99,0.0,S,Delicates Bl Lace Slip,,Other
10003443,0,27.99,0.0,S,Delicates Camisole Green,Delicates,Top
10007396,0,10.99,0.0,M,DeltaPW Underdog,Delta Pro Weight,Other
10001758,1,0.0,0.0,,Democracy,Democracy,Other
10008268,1,0.0,10.0,,Democracy Ab Tech Pink Pants 16,,Jeans/Pants
10005536,1,0.0,0.0,M,Democracy Blue Squared LS Top,Democracy,Top
10000874,1,0.0,0.0,,Democracy Camo Jeans,Democracy,Jeans/Pants
10009799,1,0.0,0.0,20,Democracy Denim Blue Jeans,Democracy,Jeans/Pants
10003754,0,26.20652,0.0,8,Democracy Faded Purple Jeans,Democracy,Jeans/Pants
10003777,1,0.0,0.0,2,Democracy Grayish Zipper Pants,Democracy,Jeans/Pants
10003072,1,0.0,0.0,,Democracy Jeans,Unknown,Jeans/Pants
10005683,1,0.0,0.0,12,Democracy Pants Black,,Jeans/Pants
10003509,0,42.1233,0.0,8,Democracy Pants Pink,Democracy,Jeans/Pants
10004947,1,0.0,0.0,8,Democracy GreenPant,Democracy,Jeans/Pants
10004455,1,0.0,0.0,S,Democracy TanCardigan,Democracy,Sweater/Cardigan
10000175,0,45.99,0.0,,DemocracyPants,Democracy,Jeans/Pants
10004841,1,0.0,0.0,XXL,Denim & C Black Button Down Vest SL,Denim & Co,Jeans/Pants
10004077,1,0.0,0.0,L,Dennis Basso Black Trenchcoat,Dennis Basso,Jacket/Coat
10003848,1,0.0,0.0,XL,Dennis Wht Fur Vest,Dennis Basso,Top
10003925,1,0.0,0.0,M,Dentelle White Slip,Dentelle,Other
10005895,1,0.0,0.0,M,Derek Heart Brown Light Sweater,Derek Heart,Sweater/Cardigan
10000063,1,0.0,0.0,,Derek HeartSweater_Za,Derek Heart,Sweater/Cardigan
10004295,0,14.99,0.0,S,DerekHeart GreenKnitTank,Derek Heart,Sweater/Cardigan
10006888,0,13.99,0.0,S,DerekHeart MulticolTieCropTop,Derek Heart,Top
10004002,1,0.0,0.0,,Design HIstory Cashmere Sweater,Design History,Sweater/Cardigan
10006406,1,0.0,0.0,42,Designal MulticolCrossDress,Designal,Dress
10003382,0,19.99,0.0,L,Designers Original Sleeveless Top Black,Designers Original,Top
10006580,0,39.99,0.0,44,Desigual Army Green Jacket w Beading,Desigual,Jacket/Coat
10006326,1,0.0,0.0,46,Desigual Black Beaded Dress,Desigual,Dress
10005944,1,0.0,0.0,46,Desigual Black Embroidered Skirt,Desigual,Skirt
10005911,1,0.0,0.0,42,Desigual Black Long Beaded Dress,Desigual,Dress
10005916,1,0.0,0.0,L,Desigual Black Sheer Colorful Skirt,Desigual,Skirt
10006331,0,175.0,0.0,40,Desigual Blue Black Red Long Coat,Desigual,Jacket/Coat
10005740,0,175.0,0.0,40,Desigual Blue Multicolor Coat,Desigual,Jacket/Coat
10005915,0,38.12061,0.0,XXL,Desigual Blue Skirt,Desigual,Skirt
10005741,0,175.0,0.0,36,Desigual Blue White Longcoat,Desigual,Jacket/Coat
10006769,1,0.0,0.0,S,Desigual Blue Black Coat,Desigual,Jacket/Coat
10006297,1,0.0,0.0,XXL,Desigual Brown Pattern Dress,Desigual,Dress
10006551,1,0.0,0.0,36,Desigual Burgundy & Beige Coat,Desigual,Jacket/Coat
10007943,1,0.0,0.0,,Desigual Colorful Patchwork Black Jacket,Desigual NWT,Jacket/Coat
10005912,1,0.0,0.0,36,Desigual Colorful SL Dress,Desigual,Dress
10007903,1,0.0,0.0,S,Desigual Colorful Skirt,,Skirt
10006281,1,0.0,0.0,8,Desigual Gray Floral Dress,Desigual,Dress
10005913,0,45.99,0.0,38,Desigual Green Colorful Dress,Desigual,Dress
10006553,0,85.99,0.0,46,Desigual Green Denim Sequin Jacket,Desigual,Jeans/Pants
10005910,0,59.99,0.0,38,Desigual Green Skirt w Buckle,Desigual,Skirt
10006594,1,0.0,0.0,38,Desigual Jean Jacket Knit Sleeves,Desigual,Jeans/Pants
10006502,0,39.99,0.0,38,Desigual Jean Skirt,Desigual,Skirt
10007901,1,0.0,0.0,,Desigual Multi-Color Dress M,,Dress
10007947,1,0.0,0.0,M,Desigual Multi-Color Dress,,Dress
10005733,0,175.0,0.0,40,Desigual Multicolor Coat,Desigual,Jacket/Coat
10006301,0,39.99,0.0,36,Desigual Pink Embroidered Dress,Desigual,Dress
10005948,1,0.0,0.0,L,Desigual Pink Sweater NWT,Desigual,Sweater/Cardigan
10005957,0,125.0,0.0,9.5,Desigual Purple Orange Boots,Desigual,Shoes
10005917,0,32.99,0.0,XXS,Desigual Purple Strapless Top,Desigual,Top
10007904,1,0.0,0.0,XL,Desigual Red Black Skirt,Desigual,Skirt
10004593,1,0.0,0.0,L,Desigual Red Dress,Desigual,Dress
10007939,1,0.0,0.0,S,Desigual Red Dress,,Dress
10007902,1,0.0,0.0,M,Desigual Skirt,,Skirt
10006300,1,0.0,0.0,40,Desigual White Pink Blue Dress,Desigual,Dress
10006609,0,45.99,0.0,M,Desigual Yellow Leather Jacket,Desigual,Jacket/Coat
10006413,1,0.0,0.0,L,Desigual BlueFloralDress,Desigual,Dress
10006403,0,175.0,0.0,38,Desigual GrnPatternJacket,Desigual,Jacket/Coat
10007595,0,200.0,0.0,40,Desigual RedPatternJacket US6,Desigual,Jacket/Coat
10006052,1,0.0,0.0,40,Desigual ombrePnkDress,Desigual,Dress
10007596,1,0.0,0.0,38,DesigualNWT MulticolJacket US4,Desigual NWT,Jacket/Coat
10002529,0,25.99,0.0,,DialogueCoat_Ar,Dialogue,Jacket/Coat
10004172,1,0.0,0.0,4,Diane Vonfurstenberg Lace Skirt Black,Diane Vonfurstenberg,Skirt
10005616,1,0.0,0.0,L,Dickies Pink Yellow Plaid SS Buttondown,Dickies,Top
10000949,0,15.99,0.0,,DieselJeans_Al,Diesel,Jeans/Pants
10000333,1,0.0,0.0,,DieselSkirt_un,Diesel,Skirt
10008527,1,0.0,16.7,,Dirty Laundry Y2K Pink Clogs 7.5,,Other
10005543,1,0.0,0.0,S,Disney Gray Minnie Mouse Tshirt,Disney,Top
10003409,1,0.0,0.0,S,Disney Minnie Mouse Tank Top Black,Disney,Top
10005509,1,0.0,0.0,S,Disney Princess Black Tshirt,Disney,Top
10005461,0,35.99,0.0,6,Dissh BlackDress,Dissh,Dress
10003300,0,19.99,0.0,,Distressed Hat_Un,Dkny,Top
10006978,1,0.0,0.0,S,Divided Beige Strechy Shorts,Divided,Shorts
10008389,0,14.99,0.0,4,Divided Black Top,,Top
10002337,1,0.0,0.0,,Divided Bodysuit,H X M,Top
10005708,0,15.99,0.0,8,Divided Red Gray LS,Divided,Top
10006959,0,14.99,0.0,8,Divided White Blouse,Divided,Top
10007738,0,18.99,0.0,2,Divided RedPolkaDotDress,Divided,Dress
10004083,1,0.0,0.0,M,Dizzy Black Puffer Vest,Dizzy Lizzie,Jacket/Coat
10006252,0,55.99,0.0,,Djer Kiss Kissing Fairies Compact 1920s,Djer Kiss,Top
10007210,0,23.99,0.0,M,Do & Be Brown & Green Tank,,Top
10006920,1,0.0,0.0,M,DoXBe WhiteTieSkirt,Do X Be,Skirt
10005588,0,32.99,0.0,S,Doe & Rae Black SL Top,Doe X Rae,Top
10003035,1,0.0,0.0,,Doe X RaeDress_Dx,Doe X Rae,Dress
10004748,1,0.0,0.0,S,Doe&Rae Wht&Blk Blouse,Doe X Rae,Top
10008348,0,9.99,0.0,,DogScarf,Unknown,Accessories
10007389,1,0.0,0.0,L,Dokotoo BlkWhiStripedetailShirt,Dokotoo,Top
10005223,1,0.0,0.0,XS,Dolan LS Green Top,Dolan,Top
10008774,1,0.0,6.25,XL,Dolce C Black Faux Leather Shorts,Dolce Cabo,Shorts
10007040,1,0.0,0.0,8,Dolce Vita Brown Fringe Peep Toe Boots,Dolce Vita,Shoes
10008039,1,0.0,6.5,,DolceCabo Brown Pants M,,Jeans/Pants
10005450,0,25.99,0.0,7.5,DolceVita CreamHeelBoot,Dolce Vita,Shoes
10003146,1,0.0,0.0,,Dollywood Tee,Dooney & Burke,Top
10004588,1,0.0,0.0,L,Dollywood Tshirt,Anvil by Gildan,Top
10003806,0,21.99,0.0,5,Domain Blue Jeans,Domaine,Jeans/Pants
10007899,1,0.0,0.0,,Donald J Pilner Cork Wedge Shoes 11,,Shoes
10006860,1,0.0,0.0,XS,DoncasterC WhiCardigan,Doncaster Collection,Sweater/Cardigan
10003046,1,0.0,0.0,,Donna KaranBodysuit,Donna Karan,Top
10004428,2,0.0,0.0,XS,Donna S Black Faux Fur Leather Fringe,Donna Salyers,Accessories
10004554,0,45.0,0.0,,Dooney & B Small Navy Blue Wristlet Tan Strap,Dooney & Burke,Other
10005581,1,0.0,0.0,,Dooney & Bourke Pebble Grain Top Zip Satchel,Dooney & Burke,Top
10003221,1,0.0,0.0,,Dooney Burke Samba Brwn,Dr Martens,Other
10008556,1,0.0,0.0,,DooneyXB PinkWhiPurse,Dooney & Burke,Accessories
10005245,1,0.0,0.0,14,Dorothy Perkins Gold Shiny LS Top,Dorothy Perkins,Top
10005368,1,0.0,0.0,4,Dorothy Perkins Purple Tank Top,Dorothy Perkins,Top
10008541,1,0.0,0.0,,DorsetRex5ThAveBag,Dorset,Set
10005797,-1,85.0,0.0,,Downey purse,,Accessories
10007519,1,0.0,0.0,8,Drake's LS Blouse Blue,,Top
10006540,1,0.0,0.0,XS,Draper J NWT Orange Blouse,Draper James NWT,Top
10004866,0,31.31197,0.0,L,DraperJNWT DarkPurpSkirt,Draper James NWT,Skirt
10004327,0,42.99,0.0,XS,DraperJames LightPinkDress,Draper James,Dress
10007745,1,0.0,0.0,XL,DraperJames PinkSkirt,Draper James NWT,Skirt
10005507,1,0.0,0.0,M,Dream Out Loud Blue Sheer Floral LS,Dream Out Loud,Top
10000073,1,0.0,0.0,,Dreamers by DebutSweater_Wh,Dreamers by Debut,Sweater/Cardigan
10006608,0,18.99,0.0,M,Dress Forum Lemon Wrap Dress,Dress Forum,Dress
10004450,1,0.0,0.0,L,DressBarn BrwnFlowyBlouse,Dressbarn,Dress
10003861,1,0.0,0.0,18,Dressbarn Black Sheer Longsleeve,Dressbarn,Dress
10007668,0,23.99,0.0,,Dressbarn Black Sleeveless Top S,,Dress
10006478,1,0.0,0.0,L,Dressbarn Gray Swirl Design Top,Dressbarn,Dress
10006567,1,0.0,0.0,XL,Dressbarn NWT Pink Black Sparkle Top,Dressbarn NWT,Dress
10007541,0,24.99,0.0,,Dressy Chosen Vintage LS Blouse,,Dress
10004321,1,0.0,0.0,10,Dromedaris BrwnCutoutShoes,Dromedaris,Shoes
10007524,1,0.0,0.0,,Ducati Monster Catz Yellow T Shirt,,Top
10003936,0,19.99,0.0,M,Dusty Pink Intimate Slip,,Other
10003982,1,0.0,0.0,,Dusty Pink Scarf,,Accessories
10006861,1,0.0,0.0,M,Dylan WhiRuffleBttnDwn,Dylan,Other
10005828,0,24.99,0.0,S,EM Mustard Yellow Top,Em,Top
10008184,1,0.0,6.0,2,ETC Blue Orange Wool Skirt,Etcetera,Skirt
10004380,0,32.99,0.0,S,ETWO MulticolBlouse,Etwo,Top
10003586,1,0.0,0.0,1,Eagel Pink PrplSweater,Eagel LA,Sweater/Cardigan
10005885,0,27.99,0.0,S,Eagle's Eye Black Cardigan w Flw,Eagle's Eye,Sweater/Cardigan
10005506,0,25.99,0.0,S,Earl Jean Jean Jacket,Earl Jean,Jeans/Pants
10006935,1,0.0,0.0,M,EarlJean JeanSkirt,Earl Jean,Skirt
10006657,1,0.0,0.0,L,EartchBound bandana design tanktop,EarthBound,Top
10007062,1,0.0,0.0,6.5,Earth Blue Slide Ons Heels,Earth,Top
10006612,0,24.99,0.0,L,Easel Beige Floral Kimono Top,Easel,Top
10005024,1,0.0,0.0,L,Easel Gray Buttondown Cardigan,Easel,Sweater/Cardigan
10007999,1,0.0,0.0,S,Easel Green Flare Pants,Easel,Jeans/Pants
10007492,0,23.99,0.0,L,Easel Grey LS Top,,Top
10007858,1,0.0,0.0,,Easel Pink Floral Dress S,,Dress
10008671,1,0.0,4.5,XL,East 5th Pink Top,,Top
10002218,1,0.0,0.0,,Ecko UnitedTank Top_Za,Ecko United,Top
10008213,1,0.0,8.0,M,Eclipse Black Leather Skirt S,,Skirt
10005558,0,26.99,0.0,M,Eclipse Pink Black White Striped Romper,Eclipse,Romper/Jumpsuit
10005336,1,0.0,0.0,10,EdHardy PinkDetailShoe,Ed Hardy,Top
10007578,1,0.0,0.0,4,Eddie B Green Shorts,Eddie Bauer,Shorts
10004071,1,0.0,0.0,S,Eddie Bauer Blk Trench,Eddie Bauer,Jacket/Coat
10003283,1,0.0,0.0,,Eddie Bauer Cardigan,Eddie Bauer,Sweater/Cardigan
10007785,1,0.0,0.0,6,Eddie Bauer Cream Floral SS Dress,Eddie Bauer,Dress
10003749,1,0.0,0.0,4,Eddie Bauer Pale Green Pants,Eddie Bauer,Jeans/Pants
10006642,1,0.0,0.0,XL,Eddie Bauer White Blue Striped Top,Eddie Bauer,Top
10004458,1,0.0,0.0,L,Eddieb PurpleButtonDwn,Eddie Bauer,Other
10007253,1,0.0,0.0,M,Edikted Pink Skirt,,Skirt
10008545,1,0.0,0.0,S,Edikted PinkMiniskirt,Edikted,Skirt
10005306,1,0.0,0.0,M,Eight Sixty Blue & White Pattern Tank,Eight Sixty,Top
10008331,1,0.0,0.0,M,EileenFisher OrangeSwtrSet,Eileen Fisher,Sweater/Cardigan
10007159,0,22.99,0.0,L,Ekouaer Grey Sweater Shorts,,Shorts
10004648,1,0.0,0.0,M,Elan Black Dress,Elan,Dress
10007353,1,0.0,0.0,S,Elan grey blouse,Elan,Top
10000095,1,0.0,0.0,,ElanSweater_Fr,Elan,Sweater/Cardigan
10007128,0,45.99,0.0,S,Elana Kattau Rainbow Jumpsuit,Elana Kattau,Romper/Jumpsuit
10006251,1,0.0,0.0,,Elgin American Gold Powder 1950s Compact,Elgin American,Other
10006800,1,0.0,0.0,S,EliTahari RedChainTanktop,Eli Tahari,Top
10008478,1,0.0,22.0,XS,Elie Tahari Pink Jacket,,Jacket/Coat
10006825,1,0.0,0.0,M,Eliie Tahari Red Sleeveless Top,Ellie Tahari,Top
10006599,0,15.99,0.0,,Elite Belt Silver Checkered,Elite,Accessories
10006387,1,0.0,0.0,,Elite Colorful Gold Belt,Elite,Accessories
10003947,1,0.0,0.0,14,Eliza Black Tulle Dress,Eliza J,Dress
10005725,1,0.0,0.0,10,Eliza J Blue Green Dress,Eliza J,Dress
10004225,1,0.0,0.0,10,Eliza J Multicolor Halter Neck Gold,Eliza J,Top
10006549,1,0.0,0.0,S,Ella Moss Green & Purple Tank,Ella Moss,Top
10004011,0,25.99,0.0,,Ellcont Floral Dress Vintage,Ellcont,Dress
10006709,1,0.0,0.0,16,Elle Baby Pink & Black SL Dress,Elle,Dress
10008260,1,0.0,6.0,,Elle Blue Sleeveless Top XL,,Top
10003523,1,0.0,0.0,M,Elle Cardigan Pink,Elle,Sweater/Cardigan
10006013,1,0.0,0.0,S,EllenTracy Pnk&YllwTop,Ellen Tracy,Other
10007734,1,0.0,0.0,M,EllenTracy SlvlessTurtleneck,Ellen Tracy,Top
10002319,1,0.0,0.0,,Ellie KaiDress_Te,Ellie Kai,Dress
10008569,1,0.0,8.0,2,Ellie Tahari Dress Multi Color,Ellie Tahari,Dress
10005444,1,0.0,0.0,M,Ellie Tahari Blouse Pnk,Ellie Tahari,Top
10003372,0,21.99,0.0,8,Elliot Lauren Pants Blue & White,Elliott Lauren,Jeans/Pants
10000664,1,0.0,0.0,,ElodieSkirt_De,Elodie,Skirt
10005309,0,10.99,0.0,M,Eloise Black Tank,Eloise,Top
10000037,1,0.0,0.0,,Elora by GFDress_Co,Elora by GF,Dress
10008357,1,0.0,0.0,M,Embrase GreenBlouse,Embrace Los Angeles,Top
10004431,1,0.0,0.0,M,Embroidered Pink ZIp-Up,Ashley,Other
10005647,1,0.0,0.0,XXL,Emerald Pink Floral Sheer Top,Emerald,Top
10008230,1,0.0,5.75,,Emily Daniels LS Multi Color XL,,Top
10006334,1,0.0,0.0,M,Emma & Michele Green Linen Dress,Emma & Michele,Dress
10003392,1,0.0,0.0,14,Emma James Tank Top Gold,Emma James,Top
10004016,1,0.0,0.0,,Emma JamesLS Top_Em,Emma James,Top
10008336,0,24.99,0.0,L,EmmaJames PinkFloralSkirt,Emma James,Skirt
10003606,1,0.0,0.0,,EmmaJames VintageFloralBlouse,Emma James,Top
10007560,0,16.0,0.0,L,Emory Park Grey Dress,,Dress
10005246,1,0.0,0.0,S,Emory Park White Crop Top,Emory Park,Top
10003479,1,0.0,0.0,XL,Emporio Cueros Jacket Beige,Emporio Cueros,Jacket/Coat
10007160,1,0.0,24.0,S,En Saison Dress Brown,,Dress
10005145,1,0.0,0.0,4,EnFocus RoseDress Rd&Blk,Enfocus Studio,Dress
10005754,1,0.0,0.0,S,Endless Rose Shiny Pink Skirt,Endless Rose,Skirt
10004644,1,0.0,0.0,8,Enfocus Black Dress,Enfocus Studio,Dress
10008761,1,0.0,6.25,M,Entro Beige Dress,,Dress
10007243,0,18.99,0.0,L,Entro Black Skirt,,Skirt
10007287,0,18.99,0.0,L,Entro Burnt Orange Skirt,,Skirt
10006681,0,29.99,0.0,L,Entro Green Lilac Skirt,Entro,Skirt
10003843,1,0.0,0.0,L,Entro Teal Checkered Top,Entro,Top
10004865,1,0.0,0.0,L,Entro WhiteBlouse,Entro,Top
10008493,1,0.0,5.5,,Envy Me Sequin Skirt L,,Skirt
10007066,1,0.0,0.0,9,Enzo Angiolini Tan Loafers,Enzo Angiolini,Shoes
10008004,1,0.0,0.0,XL,Epoch Hat,Epoch,Accessories
10007960,1,0.0,6.25,,Eri Ali Black multi-color skirt S,,Skirt
10006890,0,23.42747,0.0,6,EriXAll HotpinkruffleTop,Eri X All,Other
10007949,1,0.0,0.0,,Erin London Brown Blazer M,,Jacket/Coat
10005682,0,34.99,0.0,,Escada Pants Black XS,,Jeans/Pants
10008434,1,0.0,6.0,,Esley Black Dress M,,Dress
10008182,1,0.0,6.0,S,Esley Yellow Beige Colorful Skirt,Esley,Skirt
10007331,1,0.0,0.0,S,Espirit Black Jacket,Espirit,Jacket/Coat
10007458,1,0.0,0.0,6,Espirit Pale Pink Spagetti Strap Dress,Espirit,Dress
10008406,1,0.0,11.75,S,Espirit black coat,Espirit,Jacket/Coat
10004615,0,0.0,0.0,6,Esprit VINTAGE Brown Leopard,Esprit,Other
10003073,0,15.0,0.0,,Esprit White and Tan belt_Un,Unknown,Accessories
10004896,0,26.99,0.0,M,Essence BlPatternedSkirtWRuffle,Essence,Skirt
10003176,1,0.0,0.0,,Est 1946 Cardigan Sweater,Est 1946,Sweater/Cardigan
10005313,1,0.0,0.0,38,Etam BrwnBttnJacket,Etam,Jacket/Coat
10004964,0,32.99,0.0,4,Etc Gray Skirt Pink Beading,Etcetera,Skirt
10005112,1,0.0,0.0,6,Etc Pink Orange Design Skirt,Etcetera,Skirt
10007670,1,0.0,7.0,,Etcetera Grey Sequin Sweater S,,Sweater/Cardigan
10006620,1,0.0,0.0,6,Etcetera Leopard Print Skirt,,Skirt
10003544,1,0.0,0.0,10,Etcetera Skirt Beige Multi-Color,Etcetera,Skirt
10006656,1,0.0,0.0,0,Etcetera chain design skirt,Etcetera,Skirt
10006919,1,0.0,0.0,4,Etcetera WhiTanstitchSkirt,Etcetera,Skirt
10002351,0,24.99,0.0,,EtceteraVest_Wa,Etcetera,Top
10007728,1,0.0,0.0,S,Ethereal Fuzzy Vest w Drape,Ethereal,Top
10007029,0,14.99,0.0,S,Eunina White Shorts,Eunina,Shorts
10008214,1,0.0,12.99,,European Black Leather Boots 6,,Shoes
10004738,1,0.0,0.0,6,Evan Picone Blk Jckt,Evan Picone,Other
10004008,1,21.99,0.0,,Evan-Picone,Evan-Picone,Other
10007702,1,0.0,0.0,4,EvanPicone BlackDress,Evan-Picone,Dress
10004264,1,0.0,0.0,S,Evereve Pink Cream Tan Patternd Sweater,Evereve,Sweater/Cardigan
10007784,1,0.0,0.0,XS,Evereve Red LS Top,Evereve,Top
10001095,1,0.0,0.0,,Evereve Top,Evereve,Top
10006678,1,0.0,0.0,S,Everly Pink Green SL Dress,Everly,Dress
10003567,1,0.0,0.0,S,Everly Tank Top Leopard Print,Everly,Top
10005776,0,24.99,0.0,L,Exclusive MulticolLongSlve,Exclusive,Other
10006704,0,12.99,0.0,L,Express Beige & Lace Cami,Express,Top
10008454,1,0.0,7.5,XS,Express Black Dress,,Dress
10004222,1,0.0,0.0,0,Express Black Jumpsuit,Express,Romper/Jumpsuit
10006284,1,0.0,0.0,L,Express Black Lace Crop Top,Express,Top
10007501,1,0.0,0.0,,Express Black Light Cardigan XS,,Sweater/Cardigan
10006247,1,0.0,0.0,8,Express Black SL Romper,Express,Romper/Jumpsuit
10008496,1,0.0,8.3,,Express Black Sequin Skirt XS,,Skirt
10006992,1,0.0,0.0,S,Express Black Sheer SS Top,Express,Top
10005936,1,0.0,0.0,S,Express Black Tank Polka Dot,Express,Top
10004777,1,0.0,0.0,8,Express Black White Pattern Pants,Express Design Studio,Jeans/Pants
10007011,0,22.99,0.0,L,Express Bleus Sage Green Sweatervest,Express Bleus,Sweater/Cardigan
10006602,1,0.0,0.0,L,Express Blue & White Polka Dot SL Top,Express,Top
10005867,1,0.0,0.0,S,Express Blush Pink Black Striped Tank,Express,Top
10004733,0,14.99,0.0,S,Express DS Blue Dress SS Shirt,Express Design Studio,Dress
10003975,1,0.0,0.0,XS,Express Mrn Floral Sheer Leotard,Express,Top
10004749,1,0.0,0.0,16,Express Orange Pants,Express,Jeans/Pants
10005272,0,15.99,0.0,L,Express Orange Pink Floral SL Tank,Express,Top
10007924,1,0.0,0.0,8,Express Pale Pink Chiffon Skirt,Express,Skirt
10007448,0,18.99,0.0,M,Express Pale Pink SL Top Tie Front,Express,Top
10007131,0,29.99,0.0,M,Express Pink Jacket,Express,Jacket/Coat
10005866,1,0.0,0.0,M,Express Pink Tank Lace Detail,Express,Top
10006561,1,0.0,0.0,M,Express Pink White Off Shoulder,Express,Top
10004496,1,0.0,0.0,6,Express Pnk MiniSkirt,Express,Skirt
10001084,1,0.0,0.0,,Express Turtleneck Sweater,Express,Sweater/Cardigan
10006588,0,14.99,0.0,XS,Express Yellow Bodysuit,Express,Top
10005043,0,27.99,0.0,S,Express Sequin Cami Gld&Blk,Express,Top
10008551,1,0.0,0.0,M,Express BlkCutoutBlouse,Express,Top
10004899,0,15.99,0.0,XS,Express BlkFloralTop,Express,Top
10006915,1,0.0,0.0,4,Express JeanMidiSkirts,Express,Skirt
10004095,0,15.99,0.0,XL,Express LaceCami Lilac,Express,Top
10007705,1,0.0,0.0,XS,Express MulticolStripeJumpsuit,Express,Romper/Jumpsuit
10004301,1,0.0,0.0,M,Express PinkFloralTunic,Express,Top
10005780,1,0.0,0.0,M,Express PnkFloralTop,Express,Top
10006121,1,0.0,0.0,L,Express TieCropTop,Express,Top
10006161,0,14.99,0.0,M,Express WhiLaceCami,Express,Top
10006866,1,0.0,0.0,M,Express WhiteBlouse,Express,Top
10008570,1,0.0,8.0,XS,Express WhiteDress,Express,Dress
10002618,1,0.0,0.0,,ExpressJacket,Express,Jacket/Coat
10002770,1,0.0,0.0,,ExpressJcket,Express,Top
10002877,0,13.993,0.0,,ExpressSweater_Im,Express,Sweater/Cardigan
10002499,0,15.99,0.0,,ExpressTank Top_Ju,Express,Top
10004787,1,0.0,0.0,,Expressions NYC Black Chain Small Purse,Expressions NYC,Top
10006925,1,0.0,0.0,27,ExpressionsPlus CreamCoverUp,Expressions Plus,Top
10005307,1,0.0,0.0,L,Eyeshadow Gray Tank,Eyeshadow,Top
10005031,1,0.0,0.0,S,Eyeshadow Floral Shawl Trqse,Eye Shadow,Other
10005179,1,0.0,0.0,S,F.Fashion Sequin Tank Prpl&Blk,F. Fashion,Top
10008684,1,0.0,8.0,,FC Jeanswear Denim Jacket M,,Jeans/Pants
10005907,0,15.99,0.0,M,FP Beach Black Mini Skirt,FP Beach,Skirt
10008285,0,18.0,0.0,XS,FP Blue Floral Sheer Blouse,Free People,Top
10005969,0,24.99,0.0,S,FP Movement Purple Sweatshirt,fp Movement,Top
10007285,0,21.99,0.0,XS,FP One Cami Dress,,Dress
10007290,0,28.99,0.0,XL,FP One White Dress,,Dress
10004235,1,0.0,0.0,M,FP Silver Sequin Long Sleeve,Free People,Other
10003320,2,0.0,0.0,8,"FRH Green Heels with White Polka Dots,",Fhr,Top
10004391,0,9.99,0.0,,FYEO BlkChainMiniBag,For Your Ease Only Inc,Accessories
10007445,1,0.0,0.0,L,Fabindia Black Capri's,,Other
10007491,1,0.0,0.0,S,Fabletics Grey Waffle Hoodie,,Other
10007746,1,0.0,0.0,L,Fabrik GrnBacklessDress,Fabrik,Dress
10004851,1,0.0,0.0,,Fabulous Furs Donna Salyers M Brown Faux Fur,Donna Salyers,Other
10007533,1,0.0,0.0,M,Faded Glory Denim Jacket,,Jeans/Pants
10007235,1,0.0,0.0,8,Faith Passion Blue Floral Dress,,Dress
10005877,1,0.0,0.0,L,Faith of Zoe Teal Sweater,Faith of Zoe,Sweater/Cardigan
10005730,1,0.0,0.0,6,Falls Creek Gray Jean Skirt,Falls Creek,Skirt
10007968,1,0.0,3.75,,Fang Blue White Camisole M,,Top
10008165,1,0.0,6.0,M,Fang SL Beige Black Top,Fang,Top
10008187,0,26.99,0.0,M,Fantastic F Blush LS Dress,Fantastic Fawn,Dress
10004376,0,135.0,0.0,L,FarmRio PinkMulticolDress,Farm Rio,Dress
10007917,0,32.99,0.0,,Faux White Crocodile Bag Floral,Unknown,Accessories
10004626,1,0.0,0.0,4,Fei Pink & White Dress,Fei,Dress
10007314,1,0.0,0.0,,Fendi BrwnSunglasses,Fendi,Top
